Feedback_ID,Student_ID,Course_ID,Course_Name,Semester,Date,Language,Rating,Feedback_Text,Overall_Sentiment,Sentiment_Confidence,Aspect_Records,Topic_ID,Topic_Name,Topic_Probability,Cleaned_Text,Detected_Language,Language_Confidence,Predicted_Sentiment,Polarity_Score
FB_01852,STU_4255,CS101,Introduction to Programming,Sem 4,2025-10-28,Hinglish,5,"Exam normal tha, mix of easy and difficult questions. waise Lab PCs bohot fast hain aur GPU clusters smoothly run hote hain.",Positive,0.8,"[{""aspect"": ""Exams"", ""sentiment"": ""Neutral"", ""confidence"": 0.84, ""snippet"": ""Exam normal tha, mix of easy and difficult questions.""}, {""aspect"": ""Infrastructure"", ""sentiment"": ""Positive"", ""confidence"": 0.96, ""snippet"": ""Lab PCs bohot fast hain aur GPU clusters smoothly run hote hain.""}]",2,Exam Difficulty & Time Management,0.17,"exam normal tha, mix of easy and difficult questions. waise lab pcs bohot fast hain aur gpu clusters smoothly run hote hain.",Hinglish,0.86,Positive,0.794
FB_01853,STU_3277,CN204,Computer Networks & Security,Sem 3,2025-04-30,Hindi,5,गृहकार्य से परीक्षा की तैयारी में बहुत मदद मिली।,Positive,0.82,"[{""aspect"": ""Assignments"", ""sentiment"": ""Positive"", ""confidence"": 0.97, ""snippet"": ""गृहकार्य से परीक्षा की तैयारी में बहुत मदद मिली।""}]",0,Course Theme 1,0.16,गृहकार्य से परीक्षा की तैयारी में बहुत मदद मिली।,Hindi,0.99,Positive,0.818
FB_01854,STU_4909,ML301,Machine Learning & Neural Networks,Sem 3,2025-01-28,Hindi,1,प्रोजेक्ट कार्य से बहुत कुछ नया सीखने को मिला। लेकिन रिजल्ट बहुत देरी से आया और कॉपी चेक करने में लापरवाही हुई। लेकिन छात्रों की समस्याओं पर कोई ध्यान नहीं दिया जाता।,Negative,0.76,"[{""aspect"": ""Projects"", ""sentiment"": ""Positive"", ""confidence"": 0.83, ""snippet"": ""प्रोजेक्ट कार्य से बहुत कुछ नया सीखने को मिला।""}, {""aspect"": ""Evaluation"", ""sentiment"": ""Negative"", ""confidence"": 0.95, ""snippet"": ""रिजल्ट बहुत देरी से आया और कॉपी चेक करने में लापरवाही हुई।""}, {""aspect"": ""Faculty Support"", ""sentiment"": ""Negative"", ""confidence"": 0.93, ""snippet"": ""छात्रों की समस्याओं पर कोई ध्यान नहीं दिया जाता।""}]",0,Course Theme 1,0.16,प्रोजेक्ट कार्य से बहुत कुछ नया सीखने को मिला। लेकिन रिजल्ट बहुत देरी से आया और कॉपी चेक करने में लापरवाही हुई। लेकिन छात्रों की समस्याओं पर कोई ध्यान नहीं दिया जाता।,Hindi,0.99,Negative,-0.748
FB_01855,STU_2518,CN204,Computer Networks & Security,Sem 4,2025-10-09,English,5,The teaching methodology is interactive and very engaging.,Positive,0.72,"[{""aspect"": ""Teaching Quality"", ""sentiment"": ""Positive"", ""confidence"": 0.87, ""snippet"": ""The teaching methodology is interactive and very engaging.""}]",1,Lab Infrastructure & Hardware,0.17,the teaching methodology is interactive and very engaging.,Hinglish,0.8,Positive,0.716
FB_01856,STU_7956,DS201,Data Structures & Algorithms,Sem 3,2025-04-06,Hinglish,3,Project submission instructions bohot confusing aur last minute change hoti hain. but Practical coding exercises se actual software building seekha.,Neutral,0.68,"[{""aspect"": ""Projects"", ""sentiment"": ""Negative"", ""confidence"": 0.85, ""snippet"": ""Project submission instructions bohot confusing aur last minute change hoti hain.""}, {""aspect"": ""Practical Sessions"", ""sentiment"": ""Positive"", ""confidence"": 0.96, ""snippet"": ""Practical coding exercises se actual software building seekha.""}]",2,Exam Difficulty & Time Management,0.16,project submission instructions bohot confusing aur last minute change hoti hain. but practical coding exercises se actual software building seekha.,Hinglish,0.85,Neutral,-0.094
FB_01857,STU_5191,WD102,Full-Stack Web Development,Sem 6,2026-08-11,English,3,"The difficulty curve is well structured, ramping up gently from fundamentals. Furthermore, Grading felt totally arbitrary and marks were deducted without explanation.",Neutral,0.74,"[{""aspect"": ""Difficulty"", ""sentiment"": ""Positive"", ""confidence"": 0.89, ""snippet"": ""The difficulty curve is well structured, ramping up gently from fundamentals.""}, {""aspect"": ""Evaluation"", ""sentiment"": ""Negative"", ""confidence"": 0.95, ""snippet"": ""Grading felt totally arbitrary and marks were deducted without explanation.""}]",1,Lab Infrastructure & Hardware,0.15,"the difficulty curve is well structured, ramping up gently from fundamentals. furthermore, grading felt totally arbitrary and marks were deducted without explanation.",Hinglish,0.8,Neutral,0.028
FB_01858,STU_6508,ML301,Machine Learning & Neural Networks,Sem 1,2024-03-01,English,3,Grading felt totally arbitrary and marks were deducted without explanation. But Hands-on lab sessions were excellent and reinforced lecture theory.,Neutral,0.86,"[{""aspect"": ""Evaluation"", ""sentiment"": ""Negative"", ""confidence"": 0.83, ""snippet"": ""Grading felt totally arbitrary and marks were deducted without explanation.""}, {""aspect"": ""Practical Sessions"", ""sentiment"": ""Positive"", ""confidence"": 0.93, ""snippet"": ""Hands-on lab sessions were excellent and reinforced lecture theory.""}]",1,Lab Infrastructure & Hardware,0.15,grading felt totally arbitrary and marks were deducted without explanation. but hands-on lab sessions were excellent and reinforced lecture theory.,English,0.86,Neutral,-0.002
FB_01859,STU_9013,DS201,Data Structures & Algorithms,Sem 6,2026-09-01,English,3,"Content covers general fundamentals as expected from the syllabus. Moreover, Course project was an average implementation task.",Neutral,0.61,"[{""aspect"": ""Course Content"", ""sentiment"": ""Neutral"", ""confidence"": 0.93, ""snippet"": ""Content covers general fundamentals as expected from the syllabus.""}, {""aspect"": ""Projects"", ""sentiment"": ""Neutral"", ""confidence"": 0.89, ""snippet"": ""Course project was an average implementation task.""}]",1,Lab Infrastructure & Hardware,0.17,"content covers general fundamentals as expected from the syllabus. moreover, course project was an average implementation task.",English,0.87,Neutral,0.197
FB_01860,STU_4491,DB202,Database Management Systems,Sem 4,2025-09-30,Hindi,4,टीम प्रोजेक्ट का अनुभव काफी प्रेरणादायक और व्यावहारिक रहा। इसके अलावा साझा की गई किताबें और संदर्भ सामग्री परीक्षा में बहुत काम आईं।,Positive,0.95,"[{""aspect"": ""Projects"", ""sentiment"": ""Positive"", ""confidence"": 0.92, ""snippet"": ""टीम प्रोजेक्ट का अनुभव काफी प्रेरणादायक और व्यावहारिक रहा।""}, {""aspect"": ""Study Material"", ""sentiment"": ""Positive"", ""confidence"": 0.86, ""snippet"": ""साझा की गई किताबें और संदर्भ सामग्री परीक्षा में बहुत काम आईं।""}]",5,Course Theme 6,0.17,टीम प्रोजेक्ट का अनुभव काफी प्रेरणादायक और व्यावहारिक रहा। इसके अलावा साझा की गई किताबें और संदर्भ सामग्री परीक्षा में बहुत काम आईं।,Hindi,0.99,Positive,0.952
FB_01861,STU_8475,DS201,Data Structures & Algorithms,Sem 5,2026-05-01,Hinglish,1,"Course unnecessarily hard hai aur prerequisites clear nahi the. but Syllabus pura theoretical hai, real practical relevance zero hai.",Negative,0.92,"[{""aspect"": ""Difficulty"", ""sentiment"": ""Negative"", ""confidence"": 0.9, ""snippet"": ""Course unnecessarily hard hai aur prerequisites clear nahi the.""}, {""aspect"": ""Course Content"", ""sentiment"": ""Negative"", ""confidence"": 0.94, ""snippet"": ""Syllabus pura theoretical hai, real practical relevance zero hai.""}]",2,Exam Difficulty & Time Management,0.16,"course unnecessarily hard hai aur prerequisites clear nahi the. but syllabus pura theoretical hai, real practical relevance zero hai.",Hinglish,0.86,Negative,-0.924
FB_01862,STU_2737,ML301,Machine Learning & Neural Networks,Sem 5,2026-04-23,English,2,"Classroom air conditioning and projectors are frequently broken. Moreover, Professor pauses regularly to check if everyone is following along. On the other hand, The final exam was unexpectedly harsh and disconnected from lecture topics.",Negative,0.77,"[{""aspect"": ""Infrastructure"", ""sentiment"": ""Negative"", ""confidence"": 0.84, ""snippet"": ""Classroom air conditioning and projectors are frequently broken.""}, {""aspect"": ""Lecture Pace"", ""sentiment"": ""Positive"", ""confidence"": 0.95, ""snippet"": ""Professor pauses regularly to check if everyone is following along.""}, {""aspect"": ""Exams"", ""sentiment"": ""Negative"", ""confidence"": 0.91, ""snippet"": ""The final exam was unexpectedly harsh and disconnected from lecture topics.""}]",1,Lab Infrastructure & Hardware,0.15,"classroom air conditioning and projectors are frequently broken. moreover, professor pauses regularly to check if everyone is following along. on the other hand, the final exam was unexpectedly harsh and disconnected from lecture topics.",Hinglish,0.8,Negative,-0.752
FB_01863,STU_1138,WD102,Full-Stack Web Development,Sem 3,2025-02-01,Hinglish,1,"Checking bohot strict aur unfair thi, bin baat ke marks cut kiye. par Practical coding exercises se actual software building seekha. on the other hand Syllabus pura theoretical hai, real practical relevance zero hai.",Negative,0.7,"[{""aspect"": ""Evaluation"", ""sentiment"": ""Negative"", ""confidence"": 0.89, ""snippet"": ""Checking bohot strict aur unfair thi, bin baat ke marks cut kiye.""}, {""aspect"": ""Practical Sessions"", ""sentiment"": ""Positive"", ""confidence"": 0.88, ""snippet"": ""Practical coding exercises se actual software building seekha.""}, {""aspect"": ""Course Content"", ""sentiment"": ""Negative"", ""confidence"": 0.94, ""snippet"": ""Syllabus pura theoretical hai, real practical relevance zero hai.""}]",2,Exam Difficulty & Time Management,0.16,"checking bohot strict aur unfair thi, bin baat ke marks cut kiye. par practical coding exercises se actual software building seekha. on the other hand syllabus pura theoretical hai, real practical relevance zero hai.",Hinglish,0.86,Negative,-0.684
FB_01864,STU_8471,AI401,Artificial Intelligence & Robotics,Sem 5,2026-03-15,Hindi,3,प्रोजेक्ट के दिशानिर्देश बहुत अस्पष्ट और भ्रामक थे। लेकिन मूल्यांकन प्रणाली बहुत निष्पक्ष और पारदर्शी रही।,Neutral,0.8,"[{""aspect"": ""Projects"", ""sentiment"": ""Negative"", ""confidence"": 0.92, ""snippet"": ""प्रोजेक्ट के दिशानिर्देश बहुत अस्पष्ट और भ्रामक थे।""}, {""aspect"": ""Evaluation"", ""sentiment"": ""Positive"", ""confidence"": 0.94, ""snippet"": ""मूल्यांकन प्रणाली बहुत निष्पक्ष और पारदर्शी रही।""}]",5,Course Theme 6,0.17,प्रोजेक्ट के दिशानिर्देश बहुत अस्पष्ट और भ्रामक थे। लेकिन मूल्यांकन प्रणाली बहुत निष्पक्ष और पारदर्शी रही।,Hindi,0.99,Neutral,-0.017
